Year,구분,A. 시도,B. 시군구,Value
2016,아파트-전세,2.서울특별시,종로구,90.2
2017,아파트-전세,2.서울특별시,종로구,93.6
2018,아파트-전세,2.서울특별시,종로구,97.6
2019,아파트-전세,2.서울특별시,종로구,96.4
2020,아파트-전세,2.서울특별시,종로구,99.1
2021,아파트-전세,2.서울특별시,종로구,103.4
2003,아파트-전세,2.서울특별시,중구,49.4
2004,아파트-전세,2.서울특별시,중구,48.3
2005,아파트-전세,2.서울특별시,중구,51.3
2006,아파트-전세,2.서울특별시,중구,57.9
2007,아파트-전세,2.서울특별시,중구,58.6
2008,아파트-전세,2.서울특별시,중구,57.6
2009,아파트-전세,2.서울특별시,중구,60.6
2010,아파트-전세,2.서울특별시,중구,63.7
2011,아파트-전세,2.서울특별시,중구,72.3
2012,아파트-전세,2.서울특별시,중구,71.8
2013,아파트-전세,2.서울특별시,중구,80.9
2014,아파트-전세,2.서울특별시,중구,84.8
2015,아파트-전세,2.서울특별시,중구,89.5
2016,아파트-전세,2.서울특별시,중구,91.6
2017,아파트-전세,2.서울특별시,중구,94.8
2018,아파트-전세,2.서울특별시,중구,96.8
2019,아파트-전세,2.서울특별시,중구,96.2
2020,아파트-전세,2.서울특별시,중구,99
2021,아파트-전세,2.서울특별시,중구,103.5
2003,아파트-전세,2.서울특별시,용산구,49
2004,아파트-전세,2.서울특별시,용산구,48.5
2005,아파트-전세,2.서울특별시,용산구,52.7
2006,아파트-전세,2.서울특별시,용산구,57.8
2007,아파트-전세,2.서울특별시,용산구,58.7
2008,아파트-전세,2.서울특별시,용산구,57.3
2009,아파트-전세,2.서울특별시,용산구,59.6
2010,아파트-전세,2.서울특별시,용산구,64.5
2011,아파트-전세,2.서울특별시,용산구,71.7
2012,아파트-전세,2.서울특별시,용산구,73.9
2013,아파트-전세,2.서울특별시,용산구,80.8
2014,아파트-전세,2.서울특별시,용산구,85.1
2015,아파트-전세,2.서울특별시,용산구,89.6
2016,아파트-전세,2.서울특별시,용산구,92.6
2017,아파트-전세,2.서울특별시,용산구,93.9
2018,아파트-전세,2.서울특별시,용산구,93.6
2019,아파트-전세,2.서울특별시,용산구,92.8
2020,아파트-전세,2.서울특별시,용산구,97.3
2021,아파트-전세,2.서울특별시,용산구,103.9
2003,아파트-전세,2.서울특별시,성동구,39.4
2004,아파트-전세,2.서울특별시,성동구,39.2
2005,아파트-전세,2.서울특별시,성동구,41.8
2006,아파트-전세,2.서울특별시,성동구,46.5
2007,아파트-전세,2.서울특별시,성동구,48.3
2008,아파트-전세,2.서울특별시,성동구,47.2
2009,아파트-전세,2.서울특별시,성동구,49.5
2010,아파트-전세,2.서울특별시,성동구,54.4
2011,아파트-전세,2.서울특별시,성동구,63.3
2012,아파트-전세,2.서울특별시,성동구,63.1
2013,아파트-전세,2.서울특별시,성동구,72.2
2014,아파트-전세,2.서울특별시,성동구,78.1
2015,아파트-전세,2.서울특별시,성동구,88.6
2016,아파트-전세,2.서울특별시,성동구,90.8
2017,아파트-전세,2.서울특별시,성동구,92.4
2018,아파트-전세,2.서울특별시,성동구,92.8
2019,아파트-전세,2.서울특별시,성동구,92.9
2020,아파트-전세,2.서울특별시,성동구,97.6
2021,아파트-전세,2.서울특별시,성동구,102.6
2003,아파트-전세,2.서울특별시,광진구,45.1
2004,아파트-전세,2.서울특별시,광진구,43.8
2005,아파트-전세,2.서울특별시,광진구,45.9
2006,아파트-전세,2.서울특별시,광진구,51.6
2007,아파트-전세,2.서울특별시,광진구,52.1
2008,아파트-전세,2.서울특별시,광진구,47.4
2009,아파트-전세,2.서울특별시,광진구,53.1
2010,아파트-전세,2.서울특별시,광진구,57.8
2011,아파트-전세,2.서울특별시,광진구,66.1
2012,아파트-전세,2.서울특별시,광진구,67.5
2013,아파트-전세,2.서울특별시,광진구,74.9
2014,아파트-전세,2.서울특별시,광진구,80.4
2015,아파트-전세,2.서울특별시,광진구,90.1
2016,아파트-전세,2.서울특별시,광진구,92.1
2017,아파트-전세,2.서울특별시,광진구,94
2018,아파트-전세,2.서울특별시,광진구,94.4
2019,아파트-전세,2.서울특별시,광진구,94.7
2020,아파트-전세,2.서울특별시,광진구,98
2021,아파트-전세,2.서울특별시,광진구,102.8
2003,아파트-전세,2.서울특별시,동대문구,47.3
2004,아파트-전세,2.서울특별시,동대문구,46.1
2005,아파트-전세,2.서울특별시,동대문구,46.3
2006,아파트-전세,2.서울특별시,동대문구,50.7
2007,아파트-전세,2.서울특별시,동대문구,54.6
2008,아파트-전세,2.서울특별시,동대문구,56.6
2009,아파트-전세,2.서울특별시,동대문구,58.4
2010,아파트-전세,2.서울특별시,동대문구,61.9
2011,아파트-전세,2.서울특별시,동대문구,70.6
2012,아파트-전세,2.서울특별시,동대문구,69.8
2013,아파트-전세,2.서울특별시,동대문구,75.3
2014,아파트-전세,2.서울특별시,동대문구,80.3
2015,아파트-전세,2.서울특별시,동대문구,90.3
2016,아파트-전세,2.서울특별시,동대문구,93.6
2017,아파트-전세,2.서울특별시,동대문구,95.1
2018,아파트-전세,2.서울특별시,동대문구,95.5
2019,아파트-전세,2.서울특별시,동대문구,94.9
2020,아파트-전세,2.서울특별시,동대문구,98.4
2021,아파트-전세,2.서울특별시,동대문구,102.8
2003,아파트-전세,2.서울특별시,중랑구,49.8
2004,아파트-전세,2.서울특별시,중랑구,48
2005,아파트-전세,2.서울특별시,중랑구,48.7
2006,아파트-전세,2.서울특별시,중랑구,54.9
2007,아파트-전세,2.서울특별시,중랑구,58.7
2008,아파트-전세,2.서울특별시,중랑구,60.7
2009,아파트-전세,2.서울특별시,중랑구,62.8
2010,아파트-전세,2.서울특별시,중랑구,65.5
2011,아파트-전세,2.서울특별시,중랑구,74.9
2012,아파트-전세,2.서울특별시,중랑구,74.1
2013,아파트-전세,2.서울특별시,중랑구,80.6
2014,아파트-전세,2.서울특별시,중랑구,83.9
2015,아파트-전세,2.서울특별시,중랑구,90.3
2016,아파트-전세,2.서울특별시,중랑구,92.5
2017,아파트-전세,2.서울특별시,중랑구,94.4
2018,아파트-전세,2.서울특별시,중랑구,95.7
2019,아파트-전세,2.서울특별시,중랑구,95.2
2020,아파트-전세,2.서울특별시,중랑구,97.9
2021,아파트-전세,2.서울특별시,중랑구,102.1
2003,아파트-전세,2.서울특별시,성북구,46.7
2004,아파트-전세,2.서울특별시,성북구,44.1
2005,아파트-전세,2.서울특별시,성북구,44.8
2006,아파트-전세,2.서울특별시,성북구,50.3
2007,아파트-전세,2.서울특별시,성북구,53.3
2008,아파트-전세,2.서울특별시,성북구,53.8
2009,아파트-전세,2.서울특별시,성북구,55.6
2010,아파트-전세,2.서울특별시,성북구,57.6
2011,아파트-전세,2.서울특별시,성북구,67.4
2012,아파트-전세,2.서울특별시,성북구,68.5
2013,아파트-전세,2.서울특별시,성북구,74.1
2014,아파트-전세,2.서울특별시,성북구,78.5
2015,아파트-전세,2.서울특별시,성북구,85.7
2016,아파트-전세,2.서울특별시,성북구,89.4
2017,아파트-전세,2.서울특별시,성북구,90.7
2018,아파트-전세,2.서울특별시,성북구,93.1
2019,아파트-전세,2.서울특별시,성북구,91.8
2020,아파트-전세,2.서울특별시,성북구,96.3
2021,아파트-전세,2.서울특별시,성북구,103.2
2003,아파트-전세,2.서울특별시,강북구,45.4
2004,아파트-전세,2.서울특별시,강북구,44.4
2005,아파트-전세,2.서울특별시,강북구,44.2
2006,아파트-전세,2.서울특별시,강북구,49.1
2007,아파트-전세,2.서울특별시,강북구,52.9
2008,아파트-전세,2.서울특별시,강북구,55.5
2009,아파트-전세,2.서울특별시,강북구,56.8
2010,아파트-전세,2.서울특별시,강북구,59.6
2011,아파트-전세,2.서울특별시,강북구,67.9
2012,아파트-전세,2.서울특별시,강북구,68.3
2013,아파트-전세,2.서울특별시,강북구,74.5
2014,아파트-전세,2.서울특별시,강북구,79.7
2015,아파트-전세,2.서울특별시,강북구,88.8
2016,아파트-전세,2.서울특별시,강북구,90.8
2017,아파트-전세,2.서울특별시,강북구,91.8
2018,아파트-전세,2.서울특별시,강북구,94.4
2019,아파트-전세,2.서울특별시,강북구,92.5
2020,아파트-전세,2.서울특별시,강북구,97.5
2021,아파트-전세,2.서울특별시,강북구,102.9
2003,아파트-전세,2.서울특별시,도봉구,50.1
2004,아파트-전세,2.서울특별시,도봉구,47.3
2005,아파트-전세,2.서울특별시,도봉구,49.3
2006,아파트-전세,2.서울특별시,도봉구,54.8
2007,아파트-전세,2.서울특별시,도봉구,57.5
2008,아파트-전세,2.서울특별시,도봉구,59.7
2009,아파트-전세,2.서울특별시,도봉구,63.4
2010,아파트-전세,2.서울특별시,도봉구,65.6
2011,아파트-전세,2.서울특별시,도봉구,76.4
2012,아파트-전세,2.서울특별시,도봉구,75.2
2013,아파트-전세,2.서울특별시,도봉구,81.5
2014,아파트-전세,2.서울특별시,도봉구,86.2
2015,아파트-전세,2.서울특별시,도봉구,93.9
2016,아파트-전세,2.서울특별시,도봉구,96.8
2017,아파트-전세,2.서울특별시,도봉구,96.8
2018,아파트-전세,2.서울특별시,도봉구,96.6
2019,아파트-전세,2.서울특별시,도봉구,95.4
2020,아파트-전세,2.서울특별시,도봉구,98.6
2021,아파트-전세,2.서울특별시,도봉구,103.2
2003,아파트-전세,2.서울특별시,노원구,43.9
2004,아파트-전세,2.서울특별시,노원구,42.1
2005,아파트-전세,2.서울특별시,노원구,42.7
2006,아파트-전세,2.서울특별시,노원구,49.2
2007,아파트-전세,2.서울특별시,노원구,52.2
2008,아파트-전세,2.서울특별시,노원구,54.3
2009,아파트-전세,2.서울특별시,노원구,57.5
2010,아파트-전세,2.서울특별시,노원구,60.7
2011,아파트-전세,2.서울특별시,노원구,70.2
2012,아파트-전세,2.서울특별시,노원구,68.2
2013,아파트-전세,2.서울특별시,노원구,74.6
2014,아파트-전세,2.서울특별시,노원구,79.3
2015,아파트-전세,2.서울특별시,노원구,89.8
2016,아파트-전세,2.서울특별시,노원구,91.5
2017,아파트-전세,2.서울특별시,노원구,91.9
2018,아파트-전세,2.서울특별시,노원구,91.5
2019,아파트-전세,2.서울특별시,노원구,92.1
2020,아파트-전세,2.서울특별시,노원구,95.7
2021,아파트-전세,2.서울특별시,노원구,104
2003,아파트-전세,2.서울특별시,은평구,56.5
2004,아파트-전세,2.서울특별시,은평구,53
2005,아파트-전세,2.서울특별시,은평구,54.5
2006,아파트-전세,2.서울특별시,은평구,61.3
2007,아파트-전세,2.서울특별시,은평구,64.8
2008,아파트-전세,2.서울특별시,은평구,63.2
2009,아파트-전세,2.서울특별시,은평구,65.8
2010,아파트-전세,2.서울특별시,은평구,65.5
2011,아파트-전세,2.서울특별시,은평구,71.5
2012,아파트-전세,2.서울특별시,은평구,71.3
2013,아파트-전세,2.서울특별시,은평구,76.2
2014,아파트-전세,2.서울특별시,은평구,80.5
2015,아파트-전세,2.서울특별시,은평구,86.6
2016,아파트-전세,2.서울특별시,은평구,90.8
2017,아파트-전세,2.서울특별시,은평구,93.7
2018,아파트-전세,2.서울특별시,은평구,94.4
2019,아파트-전세,2.서울특별시,은평구,93.3
2020,아파트-전세,2.서울특별시,은평구,96.9
2021,아파트-전세,2.서울특별시,은평구,103.5
2003,아파트-전세,2.서울특별시,서대문구,49.1
2004,아파트-전세,2.서울특별시,서대문구,47.5
2005,아파트-전세,2.서울특별시,서대문구,47.6
2006,아파트-전세,2.서울특별시,서대문구,51.8
2007,아파트-전세,2.서울특별시,서대문구,55.6
2008,아파트-전세,2.서울특별시,서대문구,56.4
2009,아파트-전세,2.서울특별시,서대문구,57.5
2010,아파트-전세,2.서울특별시,서대문구,61.1
2011,아파트-전세,2.서울특별시,서대문구,67.8
2012,아파트-전세,2.서울특별시,서대문구,70.6
2013,아파트-전세,2.서울특별시,서대문구,77.4
2014,아파트-전세,2.서울특별시,서대문구,80.8
2015,아파트-전세,2.서울특별시,서대문구,88
2016,아파트-전세,2.서울특별시,서대문구,93
2017,아파트-전세,2.서울특별시,서대문구,96
2018,아파트-전세,2.서울특별시,서대문구,96.8
2019,아파트-전세,2.서울특별시,서대문구,95.3
2020,아파트-전세,2.서울특별시,서대문구,98.3
2021,아파트-전세,2.서울특별시,서대문구,103
2003,아파트-전세,2.서울특별시,마포구,45.3
2004,아파트-전세,2.서울특별시,마포구,43.7
2005,아파트-전세,2.서울특별시,마포구,45.6
2006,아파트-전세,2.서울특별시,마포구,50.9
2007,아파트-전세,2.서울특별시,마포구,52.7
2008,아파트-전세,2.서울특별시,마포구,52.1
2009,아파트-전세,2.서울특별시,마포구,56.5
2010,아파트-전세,2.서울특별시,마포구,60.4
2011,아파트-전세,2.서울특별시,마포구,68.2
2012,아파트-전세,2.서울특별시,마포구,69.4
2013,아파트-전세,2.서울특별시,마포구,73.1
2014,아파트-전세,2.서울특별시,마포구,77.8
2015,아파트-전세,2.서울특별시,마포구,82.9
2016,아파트-전세,2.서울특별시,마포구,88
2017,아파트-전세,2.서울특별시,마포구,90.3
2018,아파트-전세,2.서울특별시,마포구,92.1
2019,아파트-전세,2.서울특별시,마포구,91
2020,아파트-전세,2.서울특별시,마포구,97.8
2021,아파트-전세,2.서울특별시,마포구,103.8
2003,아파트-전세,2.서울특별시,양천구,42.5
2004,아파트-전세,2.서울특별시,양천구,41
2005,아파트-전세,2.서울특별시,양천구,46.1
2006,아파트-전세,2.서울특별시,양천구,53.6
2007,아파트-전세,2.서울특별시,양천구,53.5
2008,아파트-전세,2.서울특별시,양천구,53.8
2009,아파트-전세,2.서울특별시,양천구,59.1
2010,아파트-전세,2.서울특별시,양천구,63.3
2011,아파트-전세,2.서울특별시,양천구,68.1
2012,아파트-전세,2.서울특별시,양천구,68.1
2013,아파트-전세,2.서울특별시,양천구,73.8
2014,아파트-전세,2.서울특별시,양천구,78.5
2015,아파트-전세,2.서울특별시,양천구,86.2
2016,아파트-전세,2.서울특별시,양천구,90.7
2017,아파트-전세,2.서울특별시,양천구,92.3
2018,아파트-전세,2.서울특별시,양천구,93.7
2019,아파트-전세,2.서울특별시,양천구,94.8
2020,아파트-전세,2.서울특별시,양천구,98.8
2021,아파트-전세,2.서울특별시,양천구,104.4
2003,아파트-전세,2.서울특별시,강서구,42.4
2004,아파트-전세,2.서울특별시,강서구,40.2
2005,아파트-전세,2.서울특별시,강서구,41.1
2006,아파트-전세,2.서울특별시,강서구,48.2
2007,아파트-전세,2.서울특별시,강서구,48
2008,아파트-전세,2.서울특별시,강서구,49.6
2009,아파트-전세,2.서울특별시,강서구,55.6
2010,아파트-전세,2.서울특별시,강서구,59.5
2011,아파트-전세,2.서울특별시,강서구,66
2012,아파트-전세,2.서울특별시,강서구,65.6
2013,아파트-전세,2.서울특별시,강서구,73
2014,아파트-전세,2.서울특별시,강서구,77
2015,아파트-전세,2.서울특별시,강서구,86
2016,아파트-전세,2.서울특별시,강서구,89.6
2017,아파트-전세,2.서울특별시,강서구,91.8
2018,아파트-전세,2.서울특별시,강서구,93.4
2019,아파트-전세,2.서울특별시,강서구,94
2020,아파트-전세,2.서울특별시,강서구,98.2
2021,아파트-전세,2.서울특별시,강서구,103
2003,아파트-전세,2.서울특별시,구로구,41.1
2004,아파트-전세,2.서울특별시,구로구,39.2
2005,아파트-전세,2.서울특별시,구로구,42.3
2006,아파트-전세,2.서울특별시,구로구,46.5
2007,아파트-전세,2.서울특별시,구로구,49.1
2008,아파트-전세,2.서울특별시,구로구,50.7
2009,아파트-전세,2.서울특별시,구로구,53.1
2010,아파트-전세,2.서울특별시,구로구,57.6
2011,아파트-전세,2.서울특별시,구로구,65
2012,아파트-전세,2.서울특별시,구로구,64.7
2013,아파트-전세,2.서울특별시,구로구,70.9
2014,아파트-전세,2.서울특별시,구로구,76.9
2015,아파트-전세,2.서울특별시,구로구,85.7
2016,아파트-전세,2.서울특별시,구로구,90.3
2017,아파트-전세,2.서울특별시,구로구,93.2
2018,아파트-전세,2.서울특별시,구로구,93.5
2019,아파트-전세,2.서울특별시,구로구,93.3
2020,아파트-전세,2.서울특별시,구로구,97.5
2021,아파트-전세,2.서울특별시,구로구,103.3
2003,아파트-전세,2.서울특별시,금천구,44
2004,아파트-전세,2.서울특별시,금천구,42.4
2005,아파트-전세,2.서울특별시,금천구,45.1
2006,아파트-전세,2.서울특별시,금천구,51.2
2007,아파트-전세,2.서울특별시,금천구,54.1
2008,아파트-전세,2.서울특별시,금천구,55.9
2009,아파트-전세,2.서울특별시,금천구,58.5
2010,아파트-전세,2.서울특별시,금천구,59.9
2011,아파트-전세,2.서울특별시,금천구,67.2
2012,아파트-전세,2.서울특별시,금천구,67.6
2013,아파트-전세,2.서울특별시,금천구,76.8
2014,아파트-전세,2.서울특별시,금천구,80.2
2015,아파트-전세,2.서울특별시,금천구,86.4
2016,아파트-전세,2.서울특별시,금천구,90.4
2017,아파트-전세,2.서울특별시,금천구,93.4
2018,아파트-전세,2.서울특별시,금천구,93.8
2019,아파트-전세,2.서울특별시,금천구,95
2020,아파트-전세,2.서울특별시,금천구,99
2021,아파트-전세,2.서울특별시,금천구,102.6
2003,아파트-전세,2.서울특별시,영등포구,42.3
2004,아파트-전세,2.서울특별시,영등포구,41
2005,아파트-전세,2.서울특별시,영등포구,43
2006,아파트-전세,2.서울특별시,영등포구,48.3
2007,아파트-전세,2.서울특별시,영등포구,50.5
2008,아파트-전세,2.서울특별시,영등포구,49.9
2009,아파트-전세,2.서울특별시,영등포구,53.2
2010,아파트-전세,2.서울특별시,영등포구,59
2011,아파트-전세,2.서울특별시,영등포구,66.1
2012,아파트-전세,2.서울특별시,영등포구,68.2
2013,아파트-전세,2.서울특별시,영등포구,77.7
2014,아파트-전세,2.서울특별시,영등포구,80.4
2015,아파트-전세,2.서울특별시,영등포구,87.8
2016,아파트-전세,2.서울특별시,영등포구,91.2
2017,아파트-전세,2.서울특별시,영등포구,93.8
2018,아파트-전세,2.서울특별시,영등포구,95.1
2019,아파트-전세,2.서울특별시,영등포구,95.1
2020,아파트-전세,2.서울특별시,영등포구,98.4
2021,아파트-전세,2.서울특별시,영등포구,104
2003,아파트-전세,2.서울특별시,동작구,42
2004,아파트-전세,2.서울특별시,동작구,40.8
2005,아파트-전세,2.서울특별시,동작구,44.5
2006,아파트-전세,2.서울특별시,동작구,49.4
2007,아파트-전세,2.서울특별시,동작구,50.6
2008,아파트-전세,2.서울특별시,동작구,49.5
2009,아파트-전세,2.서울특별시,동작구,52.8
2010,아파트-전세,2.서울특별시,동작구,57.1
2011,아파트-전세,2.서울특별시,동작구,64.3
2012,아파트-전세,2.서울특별시,동작구,65.3
2013,아파트-전세,2.서울특별시,동작구,72
2014,아파트-전세,2.서울특별시,동작구,76
2015,아파트-전세,2.서울특별시,동작구,83.2
2016,아파트-전세,2.서울특별시,동작구,86.5
2017,아파트-전세,2.서울특별시,동작구,89.7
2018,아파트-전세,2.서울특별시,동작구,89.8
2019,아파트-전세,2.서울특별시,동작구,89.1
2020,아파트-전세,2.서울특별시,동작구,95.9
2021,아파트-전세,2.서울특별시,동작구,104.3
2003,아파트-전세,2.서울특별시,관악구,43.5
2004,아파트-전세,2.서울특별시,관악구,43.3
2005,아파트-전세,2.서울특별시,관악구,45.1
2006,아파트-전세,2.서울특별시,관악구,49.9
2007,아파트-전세,2.서울특별시,관악구,52.2
2008,아파트-전세,2.서울특별시,관악구,50.6
2009,아파트-전세,2.서울특별시,관악구,54.8
2010,아파트-전세,2.서울특별시,관악구,57.5
2011,아파트-전세,2.서울특별시,관악구,64.1
2012,아파트-전세,2.서울특별시,관악구,64
2013,아파트-전세,2.서울특별시,관악구,70
2014,아파트-전세,2.서울특별시,관악구,73.2
2015,아파트-전세,2.서울특별시,관악구,80.2
2016,아파트-전세,2.서울특별시,관악구,85.3
2017,아파트-전세,2.서울특별시,관악구,90.7
2018,아파트-전세,2.서울특별시,관악구,91.2
2019,아파트-전세,2.서울특별시,관악구,91.5
2020,아파트-전세,2.서울특별시,관악구,96.5
2021,아파트-전세,2.서울특별시,관악구,102.5
2003,아파트-전세,2.서울특별시,서초구,47.2
2004,아파트-전세,2.서울특별시,서초구,45
2005,아파트-전세,2.서울특별시,서초구,52.6
2006,아파트-전세,2.서울특별시,서초구,56.4
2007,아파트-전세,2.서울특별시,서초구,57
2008,아파트-전세,2.서울특별시,서초구,52
2009,아파트-전세,2.서울특별시,서초구,59.1
2010,아파트-전세,2.서울특별시,서초구,64.2
2011,아파트-전세,2.서울특별시,서초구,71.2
2012,아파트-전세,2.서울특별시,서초구,74
2013,아파트-전세,2.서울특별시,서초구,78.4
2014,아파트-전세,2.서울특별시,서초구,81.2
2015,아파트-전세,2.서울특별시,서초구,90.5
2016,아파트-전세,2.서울특별시,서초구,90.3
2017,아파트-전세,2.서울특별시,서초구,89.6
2018,아파트-전세,2.서울특별시,서초구,87.7
2019,아파트-전세,2.서울특별시,서초구,86.9
2020,아파트-전세,2.서울특별시,서초구,94.4
2021,아파트-전세,2.서울특별시,서초구,104
2003,아파트-전세,2.서울특별시,강남구,51.7
2004,아파트-전세,2.서울특별시,강남구,47.5
2005,아파트-전세,2.서울특별시,강남구,52.3
2006,아파트-전세,2.서울특별시,강남구,58.3
2007,아파트-전세,2.서울특별시,강남구,57.4
2008,아파트-전세,2.서울특별시,강남구,55.5
2009,아파트-전세,2.서울특별시,강남구,59.5
2010,아파트-전세,2.서울특별시,강남구,66.1
2011,아파트-전세,2.서울특별시,강남구,73.5
2012,아파트-전세,2.서울특별시,강남구,70.3
2013,아파트-전세,2.서울특별시,강남구,76.4
2014,아파트-전세,2.서울특별시,강남구,78.7
2015,아파트-전세,2.서울특별시,강남구,88.7
2016,아파트-전세,2.서울특별시,강남구,89.6
2017,아파트-전세,2.서울특별시,강남구,92.8
2018,아파트-전세,2.서울특별시,강남구,90.6
2019,아파트-전세,2.서울특별시,강남구,88.6
2020,아파트-전세,2.서울특별시,강남구,97.1
2021,아파트-전세,2.서울특별시,강남구,103.8
2003,아파트-전세,2.서울특별시,송파구,51.7
2004,아파트-전세,2.서울특별시,송파구,46.4
2005,아파트-전세,2.서울특별시,송파구,50.4
2006,아파트-전세,2.서울특별시,송파구,53.8
2007,아파트-전세,2.서울특별시,송파구,52.4
2008,아파트-전세,2.서울특별시,송파구,47.4
2009,아파트-전세,2.서울특별시,송파구,54.8
2010,아파트-전세,2.서울특별시,송파구,60.9
2011,아파트-전세,2.서울특별시,송파구,69.4
2012,아파트-전세,2.서울특별시,송파구,68.7
2013,아파트-전세,2.서울특별시,송파구,76.2
2014,아파트-전세,2.서울특별시,송파구,78.8
2015,아파트-전세,2.서울특별시,송파구,87.6
2016,아파트-전세,2.서울특별시,송파구,87.5
2017,아파트-전세,2.서울특별시,송파구,91.4
2018,아파트-전세,2.서울특별시,송파구,87.7
2019,아파트-전세,2.서울특별시,송파구,88.2
2020,아파트-전세,2.서울특별시,송파구,96.3
2021,아파트-전세,2.서울특별시,송파구,103.6
2003,아파트-전세,2.서울특별시,강동구,52.1
2004,아파트-전세,2.서울특별시,강동구,48.5
2005,아파트-전세,2.서울특별시,강동구,51.1
2006,아파트-전세,2.서울특별시,강동구,55.5
2007,아파트-전세,2.서울특별시,강동구,55.5
2008,아파트-전세,2.서울특별시,강동구,49.8
2009,아파트-전세,2.서울특별시,강동구,56.5
2010,아파트-전세,2.서울특별시,강동구,62.2
2011,아파트-전세,2.서울특별시,강동구,71.1
2012,아파트-전세,2.서울특별시,강동구,74.6
2013,아파트-전세,2.서울특별시,강동구,76.3
2014,아파트-전세,2.서울특별시,강동구,79.9
2015,아파트-전세,2.서울특별시,강동구,93.8
2016,아파트-전세,2.서울특별시,강동구,93
2017,아파트-전세,2.서울특별시,강동구,97.3
2018,아파트-전세,2.서울특별시,강동구,96.1
2019,아파트-전세,2.서울특별시,강동구,89.7
2020,아파트-전세,2.서울특별시,강동구,97
2021,아파트-전세,2.서울특별시,강동구,103.8
2003,아파트-전세,3.인천광역시,,48.6
2004,아파트-전세,3.인천광역시,,45.1
2005,아파트-전세,3.인천광역시,,45.9
2006,아파트-전세,3.인천광역시,,50.3
2007,아파트-전세,3.인천광역시,,51.9
2008,아파트-전세,3.인천광역시,,55.2
2009,아파트-전세,3.인천광역시,,56.2
2010,아파트-전세,3.인천광역시,,59.8
2011,아파트-전세,3.인천광역시,,62.7
2012,아파트-전세,3.인천광역시,,63.8
2013,아파트-전세,3.인천광역시,,69.4
2014,아파트-전세,3.인천광역시,,74.7
2015,아파트-전세,3.인천광역시,,81.1
2016,아파트-전세,3.인천광역시,,83.9
2017,아파트-전세,3.인천광역시,,85.3
2018,아파트-전세,3.인천광역시,,83.9
2019,아파트-전세,3.인천광역시,,83.4
2020,아파트-전세,3.인천광역시,,91.6
2021,아파트-전세,3.인천광역시,,106.5
2003,아파트-전세,3.인천광역시,중구,52.8
2004,아파트-전세,3.인천광역시,중구,51.9
2005,아파트-전세,3.인천광역시,중구,51.3
2006,아파트-전세,3.인천광역시,중구,55
2007,아파트-전세,3.인천광역시,중구,59.9
2008,아파트-전세,3.인천광역시,중구,63.8
2009,아파트-전세,3.인천광역시,중구,65.9
2010,아파트-전세,3.인천광역시,중구,67.3
2011,아파트-전세,3.인천광역시,중구,71.1
2012,아파트-전세,3.인천광역시,중구,71.2
2013,아파트-전세,3.인천광역시,중구,76.8
2014,아파트-전세,3.인천광역시,중구,81.6
2015,아파트-전세,3.인천광역시,중구,86.8
2016,아파트-전세,3.인천광역시,중구,90
2017,아파트-전세,3.인천광역시,중구,90.7
2018,아파트-전세,3.인천광역시,중구,85.7
2019,아파트-전세,3.인천광역시,중구,83.1
2020,아파트-전세,3.인천광역시,중구,91.3
2021,아파트-전세,3.인천광역시,중구,101.2
2003,아파트-전세,3.인천광역시,동구,63.1
2004,아파트-전세,3.인천광역시,동구,62.9
2005,아파트-전세,3.인천광역시,동구,61.5
2006,아파트-전세,3.인천광역시,동구,62.4
2007,아파트-전세,3.인천광역시,동구,65.1
2008,아파트-전세,3.인천광역시,동구,73.2
2009,아파트-전세,3.인천광역시,동구,72.5
2010,아파트-전세,3.인천광역시,동구,74.9
2011,아파트-전세,3.인천광역시,동구,77
2012,아파트-전세,3.인천광역시,동구,77.3
2013,아파트-전세,3.인천광역시,동구,80.8
2014,아파트-전세,3.인천광역시,동구,88.2
2015,아파트-전세,3.인천광역시,동구,93.5
2016,아파트-전세,3.인천광역시,동구,95.5
2017,아파트-전세,3.인천광역시,동구,96.6
2018,아파트-전세,3.인천광역시,동구,95.8
2019,아파트-전세,3.인천광역시,동구,95
2020,아파트-전세,3.인천광역시,동구,96.7
2021,아파트-전세,3.인천광역시,동구,103.7
2003,아파트-전세,3.인천광역시,미추홀구,57.3
2004,아파트-전세,3.인천광역시,미추홀구,55.3
2005,아파트-전세,3.인천광역시,미추홀구,55.4
2006,아파트-전세,3.인천광역시,미추홀구,57.5
2007,아파트-전세,3.인천광역시,미추홀구,59.6
2008,아파트-전세,3.인천광역시,미추홀구,61.8
2009,아파트-전세,3.인천광역시,미추홀구,63.2
2010,아파트-전세,3.인천광역시,미추홀구,66.6
2011,아파트-전세,3.인천광역시,미추홀구,69.8
2012,아파트-전세,3.인천광역시,미추홀구,70.7
2013,아파트-전세,3.인천광역시,미추홀구,76.4
2014,아파트-전세,3.인천광역시,미추홀구,80.3
2015,아파트-전세,3.인천광역시,미추홀구,85.7
2016,아파트-전세,3.인천광역시,미추홀구,88.1
2017,아파트-전세,3.인천광역시,미추홀구,89.8
2018,아파트-전세,3.인천광역시,미추홀구,89.9
2019,아파트-전세,3.인천광역시,미추홀구,88.8
2020,아파트-전세,3.인천광역시,미추홀구,95.4
2021,아파트-전세,3.인천광역시,미추홀구,106.7
2003,아파트-전세,3.인천광역시,연수구,44.1
2004,아파트-전세,3.인천광역시,연수구,43.4
